SETTLEMENT_DATE;SETTLEMENT_PERIOD;ND;ORKNEY LOAD (MW)
19/08/2019;7;16832;12.7637056
19/08/2019;8;16790;12.731857
19/08/2019;9;17001;12.8918583
19/08/2019;10;17245;13.0768835
19/08/2019;11;18201;13.8018183
19/08/2019;12;19016;14.4198328
19/08/2019;13;21156;16.0425948
19/08/2019;14;22754;17.2543582
19/08/2019;15;25028;18.9787324
19/08/2019;16;26318;19.9569394
19/08/2019;17;27582;20.9154306
19/08/2019;18;27628;20.9503124
19/08/2019;19;27675;20.9859525
19/08/2019;20;27491;20.8464253
19/08/2019;21;27137;20.5779871
19/08/2019;22;26835;20.3489805
19/08/2019;23;26661;20.2170363
19/08/2019;24;26349;19.9804467
19/08/2019;25;26237;19.8955171
19/08/2019;26;26307;19.9485981
19/08/2019;27;26179;19.8515357
19/08/2019;28;25971;19.6938093
19/08/2019;29;25800;19.56414
19/08/2019;30;25611;19.4208213
19/08/2019;31;25756;19.5307748
19/08/2019;32;25863;19.6119129
19/08/2019;33;26338;19.9721054
19/08/2019;34;27541;20.8843403
19/08/2019;35;28506;21.6160998
19/08/2019;36;29176;22.1241608
19/08/2019;37;29970;22.726251
19/08/2019;38;30272;22.9552576
19/08/2019;39;30325;22.9954475
19/08/2019;40;30228;22.9218924
19/08/2019;41;30106;22.8293798
19/08/2019;42;30114;22.8354462
19/08/2019;43;29708;22.5275764
19/08/2019;44;28550;21.649465
19/08/2019;45;27163;20.5977029
19/08/2019;46;25293;19.1796819
19/08/2019;47;23412;17.7533196
19/08/2019;48;22055;16.7243065
20/08/2019;1;20905;15.8522615
20/08/2019;2;20253;15.3578499
20/08/2019;3;19864;15.0628712
20/08/2019;4;19584;14.8505472
20/08/2019;5;19352;14.6746216
20/08/2019;6;19073;14.4630559
20/08/2019;7;18909;14.3386947
20/08/2019;8;18789;14.2476987
20/08/2019;9;18967;14.3826761
20/08/2019;10;19281;14.6207823
20/08/2019;11;20174;15.2979442
20/08/2019;12;21072;15.9788976
20/08/2019;13;22729;17.2354007
20/08/2019;14;24776;18.7876408
20/08/2019;15;27047;20.5097401
20/08/2019;16;27966;21.2066178
20/08/2019;17;29031;22.0142073
20/08/2019;18;29188;22.1332604
20/08/2019;19;29160;22.112028
20/08/2019;20;28669;21.7397027
20/08/2019;21;28159;21.3529697
20/08/2019;22;27914;21.1671862
20/08/2019;23;27903;21.1588449
20/08/2019;24;27795;21.0769485
20/08/2019;25;27821;21.0966643
20/08/2019;26;27589;20.9207387
20/08/2019;27;27227;20.6462341
20/08/2019;28;26777;20.3049991
20/08/2019;29;26624;20.1889792
20/08/2019;30;26515;20.1063245
20/08/2019;31;26474;20.0752342
20/08/2019;32;26930;20.421019
20/08/2019;33;27652;20.9685116
20/08/2019;34;28892;21.9088036
20/08/2019;35;30099;22.8240717
20/08/2019;36;30728;23.3010424
20/08/2019;37;30963;23.4792429
20/08/2019;38;31403;23.8128949
20/08/2019;39;31663;24.0100529
20/08/2019;40;31503;23.8887249
20/08/2019;41;31424;23.8288192
20/08/2019;42;31865;24.1632295
20/08/2019;43;31204;23.6619932
20/08/2019;44;29918;22.6868194
20/08/2019;45;28314;21.4705062
20/08/2019;46;26494;20.0904002
20/08/2019;47;24654;18.6951282
20/08/2019;48;23129;17.5387207
21/08/2019;1;21925;16.6257275
21/08/2019;2;21267;16.1267661
21/08/2019;3;20763;15.7445829
21/08/2019;4;20529;15.5671407
21/08/2019;5;20235;15.3442005
21/08/2019;6;19969;15.1424927
21/08/2019;7;19709;14.9453347
21/08/2019;8;19452;14.7504516
21/08/2019;9;19478;14.7701674
21/08/2019;10;19633;14.8877039
21/08/2019;11;20364;15.4420212
21/08/2019;12;21212;16.0850596
21/08/2019;13;22978;17.4242174
21/08/2019;14;24676;18.7118108
21/08/2019;15;26891;20.3914453
21/08/2019;16;27931;21.1800773
21/08/2019;17;28652;21.7268116
21/08/2019;18;28800;21.83904
21/08/2019;19;28972;21.9694676
21/08/2019;20;28894;21.9103202
21/08/2019;21;28191;21.3772353
21/08/2019;22;27592;20.9230136
21/08/2019;23;27146;20.5848118
21/08/2019;24;26849;20.3595967
21/08/2019;25;26920;20.413436
21/08/2019;26;26739;20.2761837
21/08/2019;27;26628;20.1920124
21/08/2019;28;26429;20.0411107
21/08/2019;29;26306;19.9478398
21/08/2019;30;26475;20.0759925
21/08/2019;31;26671;20.2246193
21/08/2019;32;27122;20.5666126
21/08/2019;33;27707;21.0102181
21/08/2019;34;28797;21.8367651
21/08/2019;35;29579;22.4297557
21/08/2019;36;30067;22.7998061
21/08/2019;37;30457;23.0955431
21/08/2019;38;30465;23.1016095
21/08/2019;39;30275;22.9575325
21/08/2019;40;30245;22.9347835
21/08/2019;41;30345;23.0106135
21/08/2019;42;30491;23.1213253
21/08/2019;43;29904;22.6762032
21/08/2019;44;28145;21.3423535
21/08/2019;45;26429;20.0411107
21/08/2019;46;24621;18.6701043
21/08/2019;47;22924;17.3832692
21/08/2019;48;21696;16.4520768
22/08/2019;1;20479;15.5292257
22/08/2019;2;19892;15.0841036
22/08/2019;3;19362;14.6822046
22/08/2019;4;19242;14.5912086
22/08/2019;5;18842;14.2878886
22/08/2019;6;18466;14.0027678
22/08/2019;7;18275;13.8579325
22/08/2019;8;18126;13.7449458
22/08/2019;9;18245;13.8351835
22/08/2019;10;18537;14.0566071
22/08/2019;11;19308;14.6412564
22/08/2019;12;20149;15.2789867
22/08/2019;13;22195;16.8304685
22/08/2019;14;23862;18.0945546
22/08/2019;15;26158;19.8356114
22/08/2019;16;27217;20.6386511
22/08/2019;17;27971;21.2104093
22/08/2019;18;27941;21.1876603
22/08/2019;19;27867;21.1315461
22/08/2019;20;27355;20.7432965
22/08/2019;21;26949;20.4354267
22/08/2019;22;27148;20.5863284
22/08/2019;23;27326;20.7213058
22/08/2019;24;27400;20.77742
22/08/2019;25;27636;20.9563788
22/08/2019;26;27442;20.8092686
22/08/2019;27;27193;20.6204519
22/08/2019;28;26953;20.4384599
22/08/2019;29;26818;20.3360894
22/08/2019;30;26690;20.239027
22/08/2019;31;26587;20.1609221
22/08/2019;32;26944;20.4316352
22/08/2019;33;27820;21.095906
22/08/2019;34;28788;21.8299404
22/08/2019;35;29527;22.3903241
22/08/2019;36;30234;22.9264422
22/08/2019;37;30609;23.2108047
22/08/2019;38;30521;23.1440743
22/08/2019;39;30565;23.1774395
22/08/2019;40;30548;23.1645484
22/08/2019;41;30584;23.1918472
22/08/2019;42;30939;23.4610437
22/08/2019;43;30025;22.7679575
22/08/2019;44;28628;21.7086124
22/08/2019;45;27005;20.4778915
22/08/2019;46;25435;19.2873605
22/08/2019;47;23787;18.0376821
22/08/2019;48;22490;17.054167
23/08/2019;1;21373;16.2071459
23/08/2019;2;20595;15.6171885
23/08/2019;3;20070;15.219081
23/08/2019;4;19650;14.900595
23/08/2019;5;19424;14.7292192
23/08/2019;6;19106;14.4880798
23/08/2019;7;18982;14.3940506
23/08/2019;8;18935;14.3584105
23/08/2019;9;19066;14.4577478
23/08/2019;10;19121;14.4994543
23/08/2019;11;19967;15.1409761
23/08/2019;12;20743;15.7294169
23/08/2019;13;22720;17.228576
23/08/2019;14;24426;18.5222358
23/08/2019;15;26743;20.2792169
23/08/2019;16;28118;21.3218794
23/08/2019;17;29207;22.1476681
23/08/2019;18;29440;22.324352
23/08/2019;19;29383;22.2811289
23/08/2019;20;29011;21.9990413
23/08/2019;21;28485;21.6001755
23/08/2019;22;27929;21.1785607
23/08/2019;23;27388;20.7683204
23/08/2019;24;27171;20.6037693
23/08/2019;25;26703;20.2488849
23/08/2019;26;26210;19.875043
23/08/2019;27;25730;19.511059
23/08/2019;28;25323;19.2024309
23/08/2019;29;25265;19.1584495
23/08/2019;30;25260;19.154658
23/08/2019;31;25524;19.3548492
23/08/2019;32;25946;19.6748518
23/08/2019;33;26332;19.9675556
23/08/2019;34;27317;20.7144811
23/08/2019;35;28196;21.3810268
23/08/2019;36;29074;22.0468142
23/08/2019;37;29376;22.2758208
23/08/2019;38;29559;22.4145897
23/08/2019;39;29911;22.6815113
23/08/2019;40;29633;22.4707039
23/08/2019;41;29592;22.4396136
23/08/2019;42;29793;22.5920319
23/08/2019;43;29163;22.1143029
23/08/2019;44;28112;21.3173296
23/08/2019;45;27146;20.5848118
23/08/2019;46;25717;19.5012011
23/08/2019;47;24258;18.3948414
23/08/2019;48;23008;17.4469664
24/08/2019;1;21938;16.6355854
24/08/2019;2;21034;15.9500822
24/08/2019;3;20394;15.4647702
24/08/2019;4;20188;15.3085604
24/08/2019;5;19885;15.0787955
24/08/2019;6;19425;14.7299775
24/08/2019;7;19242;14.5912086
24/08/2019;8;19224;14.5775592
24/08/2019;9;19171;14.5373693
24/08/2019;10;19199;14.5586017
24/08/2019;11;19375;14.6920625
24/08/2019;12;19596;14.8596468
24/08/2019;13;20332;15.4177556
24/08/2019;14;20902;15.8499866
24/08/2019;15;22069;16.7349227
24/08/2019;16;22788;17.2801404
24/08/2019;17;23763;18.0194829
24/08/2019;18;24147;18.3106701
24/08/2019;19;24309;18.4335147
24/08/2019;20;24040;18.229532
24/08/2019;21;23831;18.0710473
24/08/2019;22;23627;17.9163541
24/08/2019;23;23011;17.4492413
24/08/2019;24;22534;17.0875322
24/08/2019;25;22357;16.9533131
24/08/2019;26;22010;16.690183
24/08/2019;27;21487;16.2935921
24/08/2019;28;21251;16.1146333
24/08/2019;29;21112;16.0092296
24/08/2019;30;21072;15.9788976
24/08/2019;31;21054;15.9652482
24/08/2019;32;21476;16.2852508
24/08/2019;33;22539;17.0913237
24/08/2019;34;23742;18.0035586
24/08/2019;35;25330;19.207739
24/08/2019;36;26076;19.7734308
24/08/2019;37;26975;20.4551425
24/08/2019;38;27352;20.7410216
24/08/2019;39;27540;20.883582
24/08/2019;40;27487;20.8433921
24/08/2019;41;27597;20.9268051
24/08/2019;42;27954;21.1975182
24/08/2019;43;27334;20.7273722
24/08/2019;44;26152;19.8310616
24/08/2019;45;25387;19.2509621
24/08/2019;46;24524;18.5965492
24/08/2019;47;23581;17.8814723
24/08/2019;48;22431;17.0094273
25/08/2019;1;21589;16.3709387
25/08/2019;2;20914;15.8590862
25/08/2019;3;20364;15.4420212
25/08/2019;4;20021;15.1819243
25/08/2019;5;19698;14.9369934
25/08/2019;6;19277;14.6177491
25/08/2019;7;19016;14.4198328
25/08/2019;8;18923;14.3493109
25/08/2019;9;18810;14.263623
25/08/2019;10;18770;14.233291
25/08/2019;11;18861;14.3022963
25/08/2019;12;18874;14.3121542
25/08/2019;13;19274;14.6154742
25/08/2019;14;19691;14.9316853
25/08/2019;15;20459;15.5140597
25/08/2019;16;21206;16.0805098
25/08/2019;17;21967;16.6575761
25/08/2019;18;22596;17.1345468
25/08/2019;19;22836;17.3165388
25/08/2019;20;22914;17.3756862
25/08/2019;21;23007;17.4462081
25/08/2019;22;22874;17.3453542
25/08/2019;23;22777;17.2717991
25/08/2019;24;22606;17.1421298
25/08/2019;25;22431;17.0094273
25/08/2019;26;22347;16.9457301
25/08/2019;27;21965;16.6560595
25/08/2019;28;21541;16.3345403
25/08/2019;29;21394;16.2230702
25/08/2019;30;21366;16.2018378
25/08/2019;31;21630;16.402029
25/08/2019;32;22254;16.8752082
25/08/2019;33;22984;17.4287672
25/08/2019;34;23924;18.1415692
25/08/2019;35;24954;18.9226182
25/08/2019;36;25821;19.5800643
25/08/2019;37;26581;20.1563723
25/08/2019;38;26929;20.4202607
25/08/2019;39;27462;20.8244346
25/08/2019;40;27667;20.9798861
25/08/2019;41;27943;21.1891769
25/08/2019;42;28240;21.414392
25/08/2019;43;27916;21.1687028
25/08/2019;44;27088;20.5408304
25/08/2019;45;26299;19.9425317
25/08/2019;46;25124;19.0515292
25/08/2019;47;23800;18.04754
25/08/2019;48;22659;17.1823197
26/08/2019;1;21595;16.3754885
26/08/2019;2;21047;15.9599401
26/08/2019;3;20608;15.6270464
26/08/2019;4;20202;15.3191766
26/08/2019;5;19816;15.0264728
26/08/2019;6;19477;14.7694091
26/08/2019;7;19278;14.6185074
26/08/2019;8;19256;14.6018248
26/08/2019;9;19242;14.5912086
26/08/2019;10;19311;14.6435313
26/08/2019;11;19716;14.9506428
26/08/2019;12;20113;15.2516879
26/08/2019;13;20762;15.7438246
26/08/2019;14;21539;16.3330237
26/08/2019;15;22701;17.2141683
26/08/2019;16;23404;17.7472532
26/08/2019;17;24143;18.3076369
26/08/2019;18;24630;18.676929
26/08/2019;19;25165;19.0826195
26/08/2019;20;25365;19.2342795
26/08/2019;21;25061;19.0037563
26/08/2019;22;24788;18.7967404
26/08/2019;23;24524;18.5965492
26/08/2019;24;24162;18.3220446
26/08/2019;25;23863;18.0953129
26/08/2019;26;23586;17.8852638
26/08/2019;27;23151;17.5554033
26/08/2019;28;22851;17.3279133
26/08/2019;29;22755;17.2551165
26/08/2019;30;22796;17.2862068
26/08/2019;31;23188;17.5834604
26/08/2019;32;23954;18.1643182
26/08/2019;33;24655;18.6958865
26/08/2019;34;25730;19.511059
26/08/2019;35;27529;20.8752407
26/08/2019;36;28549;21.6487067
26/08/2019;37;29042;22.0225486
26/08/2019;38;29265;22.1916495
26/08/2019;39;29562;22.4168646
26/08/2019;40;29495;22.3660585
26/08/2019;41;29972;22.7277676
26/08/2019;42;30282;22.9628406
26/08/2019;43;29597;22.4434051
26/08/2019;44;28831;21.8625473
26/08/2019;45;27571;20.9070893
26/08/2019;46;26102;19.7931466
26/08/2019;47;24533;18.6033739
26/08/2019;48;23218;17.6062094
27/08/2019;1;22106;16.7629798
27/08/2019;2;21481;16.2890423
27/08/2019;3;21060;15.969798
27/08/2019;4;20689;15.6884687
27/08/2019;5;20354;15.4344382
27/08/2019;6;20086;15.2312138
27/08/2019;7;20005;15.1697915
27/08/2019;8;19992;15.1599336
27/08/2019;9;20009;15.1728247
27/08/2019;10;20172;15.2964276
27/08/2019;11;20977;15.9068591
27/08/2019;12;21687;16.4452521
27/08/2019;13;23692;17.9656436
27/08/2019;14;25502;19.3381666
27/08/2019;15;27814;21.0913562
27/08/2019;16;29130;22.089279
27/08/2019;17;30264;22.9491912
27/08/2019;18;30590;23.196397
27/08/2019;19;30272;22.9552576
27/08/2019;20;30173;22.8801859
27/08/2019;21;29872;22.6519376
27/08/2019;22;29889;22.6648287
27/08/2019;23;29810;22.604923
27/08/2019;24;30021;22.7649243
27/08/2019;25;30174;22.8809442
27/08/2019;26;29917;22.6860611
27/08/2019;27;29970;22.726251
27/08/2019;28;30050;22.786915
27/08/2019;29;30118;22.8384794
27/08/2019;30;30270;22.953741
27/08/2019;31;30354;23.0174382
27/08/2019;32;30882;23.4178206
27/08/2019;33;31744;24.0714752
27/08/2019;34;32473;24.6242759
27/08/2019;35;33170;25.152811
27/08/2019;36;33603;25.4811549
27/08/2019;37;33706;25.5592598
27/08/2019;38;33591;25.4720553
27/08/2019;39;33523;25.4204909
27/08/2019;40;33100;25.09973
27/08/2019;41;33763;25.6024829
27/08/2019;42;33246;25.2104418
27/08/2019;43;32164;24.3899612
27/08/2019;44;30741;23.3109003
27/08/2019;45;29007;21.9960081
27/08/2019;46;27405;20.7812115
27/08/2019;47;25697;19.4860351
27/08/2019;48;24409;18.5093447
28/08/2019;1;23241;17.6236503
28/08/2019;2;22460;17.031418
28/08/2019;3;21870;16.584021
28/08/2019;4;21412;16.2367196
28/08/2019;5;20983;15.9114089
28/08/2019;6;20623;15.6384209
28/08/2019;7;20430;15.492069
28/08/2019;8;20205;15.3214515
28/08/2019;9;20289;15.3851487
28/08/2019;10;20584;15.6088472
28/08/2019;11;21348;16.1881884
28/08/2019;12;22296;16.9070568
28/08/2019;13;24064;18.2477312
28/08/2019;14;25757;19.5315331
28/08/2019;15;28107;21.3135381
28/08/2019;16;29477;22.3524091
28/08/2019;17;30673;23.2593359
28/08/2019;18;31242;23.6908086
28/08/2019;19;31468;23.8621844
28/08/2019;20;31226;23.6786758
28/08/2019;21;30839;23.3852137
28/08/2019;22;30636;23.2312788
28/08/2019;23;30480;23.112984
28/08/2019;24;30303;22.9787649
28/08/2019;25;30443;23.0849269
28/08/2019;26;30108;22.8308964
28/08/2019;27;29954;22.7141182
28/08/2019;28;29937;22.7012271
28/08/2019;29;29965;22.7224595
28/08/2019;30;30018;22.7626494
28/08/2019;31;30223;22.9181009
28/08/2019;32;30601;23.2047383
28/08/2019;33;31179;23.6430357
28/08/2019;34;32001;24.2663583
28/08/2019;35;32520;24.659916
28/08/2019;36;32700;24.79641
28/08/2019;37;32950;24.985985
28/08/2019;38;32908;24.9541364
28/08/2019;39;32514;24.6553662
28/08/2019;40;31925;24.2087275
28/08/2019;41;32184;24.4051272
28/08/2019;42;31996;24.2625668
28/08/2019;43;31209;23.6657847
28/08/2019;44;29614;22.4562962
28/08/2019;45;28012;21.2414996
28/08/2019;46;26111;19.7999713
28/08/2019;47;24681;18.7156023
28/08/2019;48;23325;17.6873475
29/08/2019;1;22089;16.7500887
29/08/2019;2;21421;16.2435443
29/08/2019;3;20845;15.8067635
29/08/2019;4;20598;15.6194634
29/08/2019;5;20228;15.3388924
29/08/2019;6;19976;15.1478008
29/08/2019;7;19716;14.9506428
29/08/2019;8;19601;14.8634383
29/08/2019;9;19661;14.9089363
29/08/2019;10;19811;15.0226813
29/08/2019;11;20518;15.5587994
29/08/2019;12;21489;16.2951087
